FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),EMPLOYMENT_STATUS,Posizione nella professione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_EMPLOYMENT_STATUS,Posizione nella professione (NOTE_EMPLOYMENT_STATUS),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q4,1399760.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q1,1407574.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q2,1422376,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q3,1434764.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2022-Q4,1467564.3,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q1,1475588,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q2,1476846.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q3,1488050,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2023-Q4,1524504.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q1,1524796.3,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q2,1526613.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q3,1541134.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2024-Q4,1520048.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q1,1554801,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q2,1562855.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2025-Q3,1568628.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1995-Q1,1591656.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1995-Q2,1596766.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1995-Q3,1600017,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1995-Q4,1603431.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q1,1608511,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q2,1605011.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q3,1606347.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1996-Q4,1605140.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q1,1599533.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q2,1601853.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q3,1602445.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1997-Q4,1607792.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),OTQ,'Amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,1998-Q1,1618420,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
