FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,VALUATION,Valutazione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valutazione (NOTE_VALUATION),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q3,56300.4,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q4,56585.7,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q1,56658.9,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q2,56742.9,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q3,56460.2,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q4,55581.3,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q1,54054.6,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q2,53251.7,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q3,53010.8,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q4,52409.2,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q1,50981.4,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q2,50745,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q3,50992.1,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q4,50701.9,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q1,51079.8,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
Q,Trimestrale,IT,Italia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q2,51051.7,,,,,,,VAL__L_2020_N1,'Valori concatenati con anno di riferimento 2020: il concatenamento fornisce una misura dell"'aggregato economico di interesse in termini di volume, ossia al netto della dinamica dei prezzi ad esso sottostanti. Si noti che la somma dei valori concatenati delle componenti di un aggregato non è uguale al valore concatenato dell"'aggregato stesso.',CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,EURO,Euro,6,Milioni
